iteracion,latencia_ms
1;306.000
2;39.000
3;43.000
4;69.000
5;49.000
6;52.000
7;63.000
8;122.000
9;133.000
10;77.000
11;39.000
12;55.000
13;57.000
14;55.000
15;38.000
16;40.000
17;39.000
18;36.000
19;48.000
20;43.000
21;17.000
22;10.000
23;12.000
24;9.000
25;13.000
26;10.000
27;9.000
28;11.000
29;19.000
30;8.000
31;9.000
32;8.000
33;7.000
34;10.000
35;8.000
36;8.000
37;11.000
38;15.000
39;9.000
40;8.000
41;9.000
42;11.000
43;9.000
44;8.000
45;11.000
46;14.000
47;26.000
48;9.000
49;20.000
50;8.000
51;8.000
52;10.000
53;11.000
54;13.000
55;8.000
56;11.000
57;9.000
58;9.000
59;19.000
60;13.000
61;10.000
62;10.000
63;9.000
64;12.000
65;9.000
66;11.000
67;8.000
68;8.000
69;8.000
70;7.000
71;13.000
72;8.000
73;7.000
74;9.000
75;8.000
76;7.000
77;7.000
78;9.000
79;8.000
80;8.000
81;8.000
82;8.000
83;8.000
84;8.000
85;10.000
86;13.000
87;9.000
88;8.000
89;7.000
90;8.000
91;7.000
92;10.000
93;9.000
94;12.000
95;10.000
96;14.000
97;16.000
98;16.000
99;8.000
100;9.000
101;8.000
102;8.000
103;8.000
104;9.000
105;9.000
106;10.000
107;9.000
108;8.000
109;8.000
110;9.000
111;7.000
112;7.000
113;7.000
114;8.000
115;7.000
116;7.000
117;7.000
118;8.000
119;16.000
120;6.000
121;8.000
122;8.000
123;7.000
124;8.000
125;7.000
126;8.000
127;17.000
128;8.000
129;8.000
130;7.000
131;9.000
132;10.000
133;8.000
134;9.000
135;7.000
136;8.000
137;8.000
138;9.000
139;9.000
140;8.000
141;13.000
142;9.000
143;9.000
144;7.000
145;21.000
146;7.000
147;8.000
148;7.000
149;8.000
150;8.000
151;8.000
152;8.000
153;11.000
154;11.000
155;9.000
156;7.000
157;8.000
158;8.000
159;9.000
160;10.000
161;8.000
162;7.000
163;7.000
164;8.000
165;8.000
166;8.000
167;9.000
168;7.000
169;8.000
170;8.000
171;9.000
172;9.000
173;7.000
174;10.000
175;7.000
176;15.000
177;7.000
178;8.000
179;8.000
180;7.000
181;8.000
182;8.000
183;12.000
184;7.000
185;7.000
186;12.000
187;8.000
188;9.000
189;8.000
190;7.000
191;8.000
192;7.000
193;9.000
194;8.000
195;8.000
196;7.000
197;9.000
198;7.000
199;7.000
200;7.000
201;7.000
202;7.000
203;8.000
204;8.000
205;13.000
206;8.000
207;9.000
208;9.000
209;7.000
210;8.000
211;8.000
212;7.000
213;7.000
214;9.000
215;8.000
216;7.000
217;7.000
218;9.000
219;7.000
220;7.000
221;8.000
222;7.000
223;11.000
224;16.000
225;10.000
226;8.000
227;8.000
228;10.000
229;13.000
230;11.000
231;10.000
232;8.000
233;13.000
234;8.000
235;8.000
236;8.000
237;8.000
238;9.000
239;7.000
240;12.000
241;9.000
242;7.000
243;7.000
244;7.000
245;7.000
246;8.000
247;8.000
248;9.000
249;9.000
250;7.000
251;11.000
252;17.000
253;14.000
254;11.000
255;10.000
256;14.000
257;9.000
258;7.000
259;8.000
260;9.000
261;9.000
262;8.000
263;7.000
264;7.000
265;9.000
266;14.000
267;9.000
268;11.000
269;9.000
270;7.000
271;7.000
272;8.000
273;8.000
274;19.000
275;9.000
276;7.000
277;7.000
278;8.000
279;8.000
280;10.000
281;8.000
282;7.000
283;7.000
284;7.000
285;9.000
286;9.000
287;8.000
288;8.000
289;9.000
290;13.000
291;9.000
292;8.000
293;8.000
294;8.000
295;9.000
296;9.000
297;8.000
298;8.000
299;8.000
300;9.000
301;7.000
302;8.000
303;7.000
304;8.000
305;7.000
306;7.000
307;10.000
308;10.000
309;9.000
310;15.000
311;11.000
312;9.000
313;8.000
314;7.000
315;8.000
316;8.000
317;8.000
318;8.000
319;8.000
320;15.000
321;7.000
322;7.000
323;8.000
324;8.000
325;7.000
326;9.000
327;9.000
328;8.000
329;11.000
330;7.000
331;7.000
332;20.000
333;8.000
334;9.000
335;7.000
336;8.000
337;6.000
338;9.000
339;8.000
340;7.000
341;7.000
342;13.000
343;9.000
344;9.000
345;8.000
346;8.000
347;10.000
348;8.000
