iteracion;latencia_ms
297;5.000
298;5.000
299;4.000
300;7.000
301;9.000
302;4.000
303;4.000
304;5.000
305;5.000
306;6.000
307;5.000
308;6.000
309;8.000
310;4.000
311;5.000
312;5.000
313;4.000
314;5.000
315;10.000
316;5.000
317;9.000
318;4.000
319;5.000
320;6.000
321;5.000
322;6.000
323;5.000
324;10.000
325;6.000
326;6.000
327;5.000
328;7.000
329;4.000
330;5.000
331;6.000
332;5.000
333;4.000
334;9.000
335;4.000
336;5.000
337;4.000
338;5.000
339;4.000
340;5.000
341;5.000
342;5.000
343;5.000
344;4.000
345;4.000
346;6.000
347;6.000
348;5.000
349;5.000
350;5.000
351;5.000
352;4.000
353;7.000
354;8.000
355;5.000
356;5.000
357;13.000
358;4.000
359;3.000
360;5.000
361;13.000
362;4.000
363;4.000
364;5.000
365;12.000
366;5.000
367;4.000
368;4.000
369;4.000
370;3.000
371;5.000
372;4.000
373;3.000
374;4.000
375;5.000
376;5.000
377;5.000
378;4.000
379;5.000
380;7.000
381;4.000
382;6.000
383;12.000
384;9.000
385;5.000
386;7.000
387;10.000
388;5.000
389;4.000
390;9.000
391;5.000
392;4.000
393;5.000
394;4.000
395;4.000
396;5.000
397;5.000
398;5.000
399;6.000
400;4.000
401;5.000
402;13.000
403;4.000
404;4.000
405;10.000
406;3.000
407;4.000
408;5.000
409;9.000
410;4.000
411;10.000
412;4.000
413;4.000
414;4.000
415;4.000
416;5.000
417;7.000
418;4.000
419;5.000
420;4.000
421;11.000
422;4.000
423;4.000
424;5.000
425;4.000
426;4.000
427;5.000
428;4.000
429;4.000
430;7.000
431;5.000
432;4.000
433;9.000
434;3.000
435;6.000
436;5.000
437;4.000
438;13.000
439;4.000
440;4.000
441;4.000
442;5.000
443;4.000
444;5.000
445;5.000
446;3.000
447;13.000
448;5.000
449;5.000
450;8.000
451;5.000
452;4.000
453;6.000
454;5.000
455;3.000
456;5.000
457;4.000
458;3.000
459;4.000
460;8.000
461;13.000
462;4.000
463;4.000
464;3.000
465;3.000
466;2.000
467;4.000
468;3.000
469;3.000
470;10.000
471;4.000
472;11.000
473;5.000
474;5.000
475;4.000
476;4.000
477;12.000
478;6.000
479;5.000
480;5.000
481;3.000
482;3.000
483;3.000
484;4.000
485;4.000
486;4.000
487;5.000
488;3.000
489;5.000
490;4.000
491;6.000
492;4.000
493;12.000
494;3.000
495;5.000
496;4.000
497;10.000
498;5.000
499;4.000
500;3.000
501;4.000
502;5.000
503;4.000
504;6.000
505;11.000
506;4.000
507;5.000
508;4.000
509;3.000
510;3.000
511;7.000
512;9.000
513;4.000
514;5.000
515;11.000
516;5.000
517;13.000
518;11.000
519;3.000
520;5.000
521;11.000
522;11.000
523;3.000
524;4.000
525;13.000
526;4.000
527;5.000
528;4.000
529;5.000
530;5.000
531;4.000
532;4.000
533;5.000
534;17.000
535;5.000
536;4.000
537;5.000
538;5.000
539;5.000
540;5.000
541;13.000
542;4.000
543;5.000
544;8.000
545;13.000
546;5.000
547;5.000
548;3.000
549;5.000
550;11.000
551;4.000
552;4.000
553;4.000
554;4.000
555;5.000
556;4.000
557;9.000
558;4.000
559;4.000
560;4.000
561;3.000
562;4.000
563;4.000
564;11.000
565;3.000
566;3.000
567;3.000
568;14.000
569;5.000
570;7.000
571;7.000
572;11.000
573;3.000
574;4.000
575;7.000
576;9.000
577;9.000
578;4.000
579;4.000
580;3.000
581;4.000
582;4.000
583;7.000
584;4.000
585;5.000
586;6.000
587;5.000
588;6.000
589;10.000
590;8.000
591;5.000
592;5.000
593;4.000
594;5.000
595;5.000
596;15.000
597;5.000
598;4.000
599;4.000
600;13.000
601;7.000
602;4.000
603;4.000
604;9.000
605;4.000
606;5.000
607;10.000
608;4.000
609;6.000
610;5.000
611;4.000
612;6.000
613;4.000
614;5.000
615;4.000
616;5.000
617;9.000
618;4.000
619;8.000
620;5.000
621;12.000
622;5.000
623;10.000
624;3.000
625;4.000
626;5.000
627;4.000
628;4.000
629;4.000
630;4.000
631;5.000
632;4.000
633;5.000
634;4.000
635;4.000
636;5.000
637;5.000
638;5.000
639;3.000
640;13.000
641;5.000
642;6.000
643;5.000
644;8.000
645;4.000
646;4.000
647;4.000
648;4.000
649;5.000
650;5.000
651;5.000
652;7.000
653;4.000
654;5.000
655;11.000
656;5.000
657;4.000
658;6.000
659;5.000
660;5.000
661;5.000
662;4.000
663;4.000
664;10.000
665;4.000
666;4.000
667;4.000
668;11.000
669;9.000
670;4.000
671;9.000
672;7.000
673;10.000
674;4.000
675;4.000
676;10.000
677;8.000
678;4.000
679;6.000
680;6.000
681;7.000
682;8.000
683;6.000
684;4.000
685;3.000
686;4.000
687;10.000
688;6.000
689;5.000
690;6.000
691;12.000
692;4.000
693;4.000
694;5.000
695;6.000
696;8.000
697;9.000
698;5.000
699;6.000
700;4.000
701;4.000
702;5.000
703;5.000
704;5.000
705;4.000
706;11.000
707;6.000
708;4.000
709;9.000
710;5.000
711;5.000
712;4.000
713;11.000
714;4.000
715;4.000
716;11.000
717;4.000
718;5.000
719;8.000
720;9.000
721;16.000
722;12.000
723;4.000
724;8.000
725;4.000
726;5.000
727;4.000
728;5.000
729;7.000
730;4.000
731;10.000
732;4.000
733;11.000
734;4.000
735;5.000
736;4.000
737;5.000
738;4.000
739;6.000
740;11.000
741;5.000
742;5.000
743;5.000
744;4.000
745;4.000
746;5.000
747;9.000
748;6.000
749;11.000
750;10.000
751;5.000
752;7.000
753;5.000
754;4.000
755;4.000
756;6.000
757;5.000
758;3.000
759;4.000
760;5.000
761;5.000
762;5.000
763;5.000
764;6.000
765;5.000
766;5.000
767;6.000
768;8.000
769;13.000
770;6.000
771;13.000
772;5.000
773;5.000
774;6.000
775;7.000
776;4.000
777;13.000
778;15.000
779;4.000
780;5.000
781;12.000
782;4.000
783;3.000
784;5.000
785;3.000
786;5.000
787;10.000
788;12.000
789;4.000
790;4.000
791;5.000
792;4.000
793;13.000
794;5.000
795;4.000
796;13.000
797;15.000
798;10.000
799;4.000
800;10.000
801;8.000
802;8.000
803;5.000
804;4.000
805;2.000
806;3.000
807;10.000
808;3.000
809;4.000
810;4.000
811;4.000
812;10.000
813;6.000
814;10.000
815;5.000
816;15.000
817;12.000
818;4.000
819;11.000
820;5.000
821;4.000
822;5.000
823;4.000
824;5.000
825;4.000
826;5.000
827;6.000
828;8.000
829;4.000
830;4.000
831;3.000
832;11.000
833;4.000
834;5.000
835;5.000
836;5.000
837;4.000
838;3.000
839;5.000
840;11.000
841;5.000
842;4.000
843;6.000
844;5.000
845;5.000
846;4.000
847;4.000
848;5.000
849;13.000
850;6.000
851;4.000
852;5.000
853;4.000
854;4.000
855;4.000
856;14.000
857;4.000
858;4.000
859;9.000
860;14.000
861;5.000
862;3.000
863;4.000
864;3.000
865;4.000
866;5.000
867;4.000
868;4.000
869;4.000
870;5.000
871;5.000
872;5.000
873;11.000
874;5.000
875;9.000
876;4.000
877;4.000
878;3.000
879;4.000
880;3.000
881;3.000
882;5.000
883;3.000
884;5.000
885;4.000
886;4.000
887;5.000
888;4.000
889;6.000
890;4.000
891;11.000
892;5.000
893;7.000
894;4.000
895;4.000
896;6.000
897;5.000
898;5.000
899;11.000
900;5.000
901;5.000
902;5.000
903;5.000
904;3.000
905;10.000
906;5.000
907;6.000
908;5.000
909;10.000
910;4.000
911;3.000
912;4.000
913;11.000
914;9.000
915;3.000
916;4.000
917;4.000
918;5.000
919;6.000
920;6.000
921;4.000
922;5.000
923;5.000
924;4.000
925;5.000
926;5.000
927;5.000
928;4.000
929;4.000
930;6.000
931;6.000
932;4.000
933;5.000
934;4.000
935;5.000
936;4.000
937;4.000
938;10.000
939;15.000
940;5.000
941;5.000
942;14.000
943;5.000
944;5.000
945;4.000
946;6.000
947;12.000
948;4.000
949;12.000
950;3.000
951;4.000
952;4.000
953;8.000
954;4.000
955;6.000
956;5.000
957;5.000
958;4.000
959;8.000
960;4.000
961;7.000
962;4.000
963;5.000
964;5.000
965;4.000
966;4.000
967;4.000
968;10.000
969;5.000
970;8.000
971;5.000
972;4.000
973;11.000
974;5.000
975;6.000
976;5.000
977;18.000
978;5.000
979;4.000
980;8.000
981;5.000
982;7.000
983;12.000
984;8.000
985;6.000
986;5.000
987;9.000
988;11.000
989;4.000
990;5.000
991;4.000
992;5.000
993;16.000
994;4.000
995;5.000
996;4.000
997;4.000
998;4.000
999;3.000
1000;6.000
